horse_id,horse_name,sire,sire_id,sire_sire,sire_dam
2021106472,チョメチョメ,ビーチパトロールBeach Patrol(米),000a0141f9,Lemon Drop Kid,Kingmambo(米)
2021106474,ハナチルサト,トランセンド,2006104736,ワイルドラッシュWild Rush(米),Wild Again
2021106475,クロユリジョウ,サトノクラウン,2012104668,Marju(愛),ラストタイクーンLast Tycoon(愛)
2021106482,リトルラフター,バゴBago(仏),2001190004,Nashwan,Blushing Groom(仏)
2021106485,スマッシュヒット,ニシケンモノノフ,2011105438,メイショウボーラー,タイキシャトル
2021106488,ココロオドル,マツリダゴッホ,2003104570,サンデーサイレンスSunday Silence(米),Halo
2021106490,ウィッシュドリーム,ディープブリランテ,2009105084,ディープインパクト,サンデーサイレンスSunday Silence(米)
2021106499,キーナイス,トランセンド,2006104736,ワイルドラッシュWild Rush(米),Wild Again
2021106501,ジーティーサンサン,バゴBago(仏),2001190004,Nashwan,Blushing Groom(仏)
2021106510,オソレ,タニノギムレット,1999100226,ブライアンズタイムBrian's Time(米),Roberto
2021106512,セレーネアイ,ミッキーロケット,2013106099,キングカメハメハ,Kingmambo(米)
2021106517,シールビーライト,ヘニーハウンド,2008110097,ヘニーヒューズHenny Hughes(米),ヘネシーHennessy(米)
2021106518,ツヨポンフェイス,リアルスティール,2012104889,ディープインパクト,サンデーサイレンスSunday Silence(米)
2021106519,カジカライズ,シルバーステート,2013105903,ディープインパクト,サンデーサイレンスSunday Silence(米)
2021106520,ダンツトレント,スワーヴリチャード,2014106083,ハーツクライ,サンデーサイレンスSunday Silence(米)
2021106521,キングツェッペリン,モーニン,2012110091,ヘニーヒューズHenny Hughes(米),ヘネシーHennessy(米)
2021106522,ビッグロゴスルーフ,ロゴタイプ,2010103783,ローエングリン,Singspiel(愛)
2021106523,ハーバーフロント,レイデオロ,2014106201,キングカメハメハ,Kingmambo(米)
2021106525,エンジェルズキッス,エイシンフラッシュ,2007102951,キングズベストKing's Best(米),Kingmambo(米)
2021106528,シャンペートル,マインドユアビスケッツMind Your Biscuits(米),000a01392e,Posse,Silver Deputy
2021106536,タガノグランエース,アニマルキングダムAnimal Kingdom(米),000a011dad,Leroidesanimaux,Candy Stripes
2021106537,タガノディオーサ,デクラレーションオブウォー,000a0136f6,War Front,Danzig
2021106538,ダイシンペルル,デクラレーションオブウォー,000a0136f6,War Front,Danzig
2021106539,ドンアポロン,サンダースノーThunder Snow(愛),000a013a06,Helmet,Exceed And Excel
2021106540,タガノエクレール,サンダースノーThunder Snow(愛),000a013a06,Helmet,Exceed And Excel
2021106542,タガノヒナタ,ニューイヤーズデイ,000a014589,Street Cry(愛),Machiavellian
2021106544,タガノヘラクレス,シルバーステート,2013105903,ディープインパクト,サンデーサイレンスSunday Silence(米)
2021106546,アルムラジャスタン,オルフェーヴル,2008102636,ステイゴールド,サンデーサイレンスSunday Silence(米)
2021106547,タガノハスビナー,マインドユアビスケッツMind Your Biscuits(米),000a01392e,Posse,Silver Deputy
2021106548,タガノデュード,ヤマカツエース,2012102774,キングカメハメハ,Kingmambo(米)
2021106549,タガノアミカル,サトノクラウン,2012104668,Marju(愛),ラストタイクーンLast Tycoon(愛)
2021106550,タガノエルピーダ,キズナ,2010105827,ディープインパクト,サンデーサイレンスSunday Silence(米)
2021106551,ダイシンネイビー,シルバーステート,2013105903,ディープインパクト,サンデーサイレンスSunday Silence(米)
2021106552,タガノフレミング,シュヴァルグラン,2012104759,ハーツクライ,サンデーサイレンスSunday Silence(米)
2021106553,タガノエイリアス,ビーチパトロールBeach Patrol(米),000a0141f9,Lemon Drop Kid,Kingmambo(米)
2021106554,タガノミスト,マジェスティックウォリアーMajestic Warrior(米),000a011e9c,A.P. Indy,Seattle Slew
2021106556,タガノラデツキー,ニューイヤーズデイ,000a014589,Street Cry(愛),Machiavellian
2021106558,エンタブラチュア,レイデオロ,2014106201,キングカメハメハ,Kingmambo(米)
2021106559,クインズスピカ,ルーラーシップ,2007103143,キングカメハメハ,Kingmambo(米)
2021106560,ローザリサリ,ルーラーシップ,2007103143,キングカメハメハ,Kingmambo(米)
2021106561,コイヌール,リオンディーズ,2013105915,キングカメハメハ,Kingmambo(米)
2021106562,ゴーゴーケイコ,ヘニーヒューズHenny Hughes(米),000a011155,ヘネシーHennessy(米),Storm Cat(米)
2021106563,イクリール,シュヴァルグラン,2012104759,ハーツクライ,サンデーサイレンスSunday Silence(米)
2021106564,ハヤブサソンタクン,モーリス,2011100655,スクリーンヒーロー,グラスワンダー
2021106565,ケイアイアンタレス,マジェスティックウォリアーMajestic Warrior(米),000a011e9c,A.P. Indy,Seattle Slew
2021106566,ヘニーズネフュー,キズナ,2010105827,ディープインパクト,サンデーサイレンスSunday Silence(米)
2021106569,ユイノコドウ,ヴィクトワールピサ,2007102923,ネオユニヴァース,サンデーサイレンスSunday Silence(米)
2021106571,ローレルロイズ,モーリス,2011100655,スクリーンヒーロー,グラスワンダー
2021106572,クリノアチーバー,ニューイヤーズデイ,000a014589,Street Cry(愛),Machiavellian
2021106573,アイウィルビー,マインドユアビスケッツMind Your Biscuits(米),000a01392e,Posse,Silver Deputy
2021106574,マグナレガリア,レイデオロ,2014106201,キングカメハメハ,Kingmambo(米)
2021106575,グッドイナフ,デクラレーションオブウォー,000a0136f6,War Front,Danzig
2021106577,ダークケリー,キタサンブラック,2012102013,ブラックタイド,サンデーサイレンスSunday Silence(米)
2021106578,ラロマネ,ドレフォンDrefong(米),000a013b82,Gio Ponti(米),Tale of the Cat(米)
2021106579,ハヤブサキンチャン,キンシャサノキセキ,2003110212,フジキセキ,サンデーサイレンスSunday Silence(米)
2021106580,タイセイシップ,キズナ,2010105827,ディープインパクト,サンデーサイレンスSunday Silence(米)
2021106582,ダイナスティシチー,リアルスティール,2012104889,ディープインパクト,サンデーサイレンスSunday Silence(米)
2021106583,ユイノコキュウ,マジェスティックウォリアーMajestic Warrior(米),000a011e9c,A.P. Indy,Seattle Slew
2021106584,マコトジャーベ,ビッグアーサー,2011103328,サクラバクシンオー,サクラユタカオー
2021106586,ラブカムーン,アドマイヤムーン,2003102991,エンドスウィープEnd Sweep(米),フォーティナイナーForty Niner(米)
2021106587,エストレヤデベレン,エピファネイア,2010104155,シンボリクリスエス,Kris S.
2021106588,ラヴィデクラ,ミッキーグローリー,2013103999,ディープインパクト,サンデーサイレンスSunday Silence(米)
2021106589,ブルジョンドレーヴ,エピファネイア,2010104155,シンボリクリスエス,Kris S.
2021106590,ラシャンススウリ,シュヴァルグラン,2012104759,ハーツクライ,サンデーサイレンスSunday Silence(米)
2021106591,スプリンクルソルト,ニューイヤーズデイ,000a014589,Street Cry(愛),Machiavellian
2021106592,イグニス,エピファネイア,2010104155,シンボリクリスエス,Kris S.
2021106593,ヤマニンブライトン,パドトロワ,2007102760,スウェプトオーヴァーボードSwept Overboard(米),エンドスウィープEnd Sweep(米)
2021106594,ヤマニンアストロン,ディーマジェスティ,2013104704,ディープインパクト,サンデーサイレンスSunday Silence(米)
2021106595,ヤマニンアドホック,ノヴェリストNovellist(愛),000a012230,Monsun,Konigsstuhl
2021106596,ヤマニンファロ,シャンハイボビーShanghai Bobby(米),000a0127e4,Harlan's Holiday,Harlan
2021106597,ヤマニンエジェリー,サトノアラジン,2011104063,ディープインパクト,サンデーサイレンスSunday Silence(米)
2021106599,ヤマニンファリダ,ビーチパトロールBeach Patrol(米),000a0141f9,Lemon Drop Kid,Kingmambo(米)
2021106600,ヤマニンスターダム,エピファネイア,2010104155,シンボリクリスエス,Kris S.
2021106601,ヤマニンアルリフラ,イスラボニータ,2011103565,フジキセキ,サンデーサイレンスSunday Silence(米)
2021106602,ヤマニントゥルシー,シニスターミニスターSinister Minister(米),000a011099,Old Trieste,A.P. Indy
2021106603,ヤマニンステラータ,サトノダイヤモンド,2013106101,ディープインパクト,サンデーサイレンスSunday Silence(米)
2021106605,ヤマニンフィリア,ラブリーデイ,2010104298,キングカメハメハ,Kingmambo(米)
2021106606,ヤマニントレモロ,ストロングリターン,2006102934,シンボリクリスエス,Kris S.
2021106607,ヤマニンラベーラ,サトノクラウン,2012104668,Marju(愛),ラストタイクーンLast Tycoon(愛)
2021106608,デヴォート,ワンアンドオンリー,2011105072,ハーツクライ,サンデーサイレンスSunday Silence(米)
2021106609,メインストリーム,ヴィクトワールピサ,2007102923,ネオユニヴァース,サンデーサイレンスSunday Silence(米)
2021106610,バスタードサフラン,マジェスティックウォリアーMajestic Warrior(米),000a011e9c,A.P. Indy,Seattle Slew
2021106611,カゼノランナー,キズナ,2010105827,ディープインパクト,サンデーサイレンスSunday Silence(米)
2021106612,グーヴェルナイユ,キズナ,2010105827,ディープインパクト,サンデーサイレンスSunday Silence(米)
2021106613,チェリアーナ,キズナ,2010105827,ディープインパクト,サンデーサイレンスSunday Silence(米)
2021106614,カンティーク,ヴィクトワールピサ,2007102923,ネオユニヴァース,サンデーサイレンスSunday Silence(米)
2021106615,キャンシーエンゼル,バゴBago(仏),2001190004,Nashwan,Blushing Groom(仏)
2021106616,コレギウム,キズナ,2010105827,ディープインパクト,サンデーサイレンスSunday Silence(米)
